,DATETIME,Body of Water Name,DataContact,LAT,LONG,Secchi Depth (m),Total Nitrogen (ug/L),Total Phosphorus (ug/L),Total Chlorophyll a (ug/L),Microcystin (ug/L)
53,06-07-24 0:00,Santa Fe,Dana Stephens,29.7386667,-82.07225,1.6764,626.666667,14.6666667,9.66666667,0.03580522
54,06-09-20 0:00,Santa Fe,Dana Stephens,29.7386667,-82.07225,1.9812,613.333333,13.6666667,10.3333333,0.03782595
55,06-12-10 0:00,Santa Fe,Dana Stephens,29.7386667,-82.07225,1.8288,570,12.3333333,5,0.02519556
437,06-01-24 0:00,Sawmill,Dana Stephens,28.4931167,-81.779111,1.63576,960,22.6666667,12.6666667,3.68512941
438,06-05-23 0:00,Sawmill,Dana Stephens,28.4931167,-81.779111,2.37744,646.666667,16,4,0.09731577
439,06-08-24 0:00,Sawmill,Dana Stephens,28.4931167,-81.779111,1.85928,716.666667,13,7,0.08250353
440,06-10-28 0:00,Sawmill,Dana Stephens,28.4931167,-81.779111,1.92024,723.333333,16,12.3333333,0.19427748
441,06-11-27 0:00,Sawmill,Dana Stephens,28.4931167,-81.779111,2.34696,770,14.3333333,10.6666667,0.50532376
643,06-01-31 0:00,Saxon North,Dana Stephens,28.2003667,-82.454133,2.85496,643.333333,17,2.66666667,0.09168466
644,06-03-28 0:00,Saxon North,Dana Stephens,28.2003667,-82.454133,3.62712,633.333333,18,2,0.07789892
645,06-01-31 0:00,Saxon South,Dana Stephens,28.1979,-82.447333,2.3876,640,16,5.66666667,0.07591628
646,06-03-28 0:00,Saxon South,Dana Stephens,28.1979,-82.447333,2.70256,723.333333,18.6666667,3,0.0431451
769,06-01-31 0:00,Secret,Dana Stephens,28.6743472,-81.328064,1.3716,613.333333,35,17.3333333,0.05617944
442,06-01-10 0:00,Sellers,Dana Stephens,29.1123833,-81.63385,,236.666667,8,4.66666667,0.09441113
443,06-03-29 0:00,Sellers,Dana Stephens,29.1123833,-81.63385,7.5184,173.333333,4,1.33333333,0.08425372
444,06-06-14 0:00,Sellers,Dana Stephens,29.1123833,-81.63385,,143.333333,5.66666667,6,0.00721114
445,06-07-19 0:00,Sellers,Dana Stephens,29.1123833,-81.63385,6.096,83.3333333,3,2,0.04742349
446,06-12-21 0:00,Sellers,Dana Stephens,29.1123833,-81.63385,,96.6666667,4.33333333,1.33333333,0.02845772
263,06-01-15 0:00,Silver,Dana Stephens,30.5770167,-85.312833,3.8608,83.3333333,2,1.66666667,0.07882498
264,06-06-11 0:00,Silver,Dana Stephens,30.5770167,-85.312833,7.112,33.3333333,3,0.66666667,0.01293147
265,06-07-04 0:00,Silver,Dana Stephens,30.5770167,-85.312833,7.7724,133.333333,2.33333333,1,0.06118043
266,06-11-09 0:00,Silver,Dana Stephens,30.5770167,-85.312833,4.0132,46.6666667,3.5,1.66666667,0.03623059
447,06-01-28 0:00,Silver,Dana Stephens,28.83705,-81.804217,2.1336,1180,22,1.66666667,0.11303644
448,06-03-31 0:00,Silver,Dana Stephens,28.83705,-81.804217,1.8288,1180,13.3333333,3,0.05804414
449,06-05-31 0:00,Silver,Dana Stephens,28.83705,-81.804217,1.8288,1310,12,5.66666667,0.04225335
450,06-08-23 0:00,Silver,Dana Stephens,28.83705,-81.804217,1.2192,1460,14,7.66666667,0.0325285
451,06-10-30 0:00,Silver,Dana Stephens,28.83705,-81.804217,1.524,1363.33333,15,4.33333333,0.0992817
478,06-02-03 0:00,Silver,Dana Stephens,30.4030667,-84.405717,,270,9.33333333,2.33333333,0.13577028
479,06-03-10 0:00,Silver,Dana Stephens,30.4030667,-84.405717,3.2004,280,6.33333333,2.5,0.03971392
480,06-06-02 0:00,Silver,Dana Stephens,30.4030667,-84.405717,,220,8,2.33333333,0.03041964
481,06-07-05 0:00,Silver,Dana Stephens,30.4030667,-84.405717,,256.666667,7,2.66666667,0.07983006
482,06-09-05 0:00,Silver,Dana Stephens,30.4030667,-84.405717,,276.666667,7.66666667,3.66666667,0.06506811
483,06-11-02 0:00,Silver,Dana Stephens,30.4030667,-84.405717,,385,10,4.66666667,0.06798478
739,06-01-15 0:00,Ski Watch,Dana Stephens,30.5673333,-87.0441,,56,4.2,1.6,0.07912475
740,06-03-18 0:00,Ski Watch,Dana Stephens,30.5673333,-87.0441,,96,6.8,2.8,0.10024817
741,06-05-16 0:00,Ski Watch,Dana Stephens,30.5673333,-87.0441,,144,9.2,4.2,0.00353764
742,06-07-19 0:00,Ski Watch,Dana Stephens,30.5673333,-87.0441,,76,8.2,4,0.0654509
743,06-10-15 0:00,Ski Watch,Dana Stephens,30.5673333,-87.0441,,70,5.5,4.2,0.03877182
744,06-11-16 0:00,Ski Watch,Dana Stephens,30.5673333,-87.0441,,117.5,7.2,3.4,0.04686254
93,06-02-23 0:00,Small,Dana Stephens,28.8585,-82.288433,1.26492,980,26.5,2,0.17459603
94,06-07-22 0:00,Small,Dana Stephens,28.8585,-82.288433,0.762,1215,31,15,0.06483442
257,06-01-09 0:00,Stick Marsh,Dana Stephens,27.7990333,-80.70905,0.6604,1436.66667,167.666667,37.6666667,0.10189927
258,06-03-14 0:00,Stick Marsh,Dana Stephens,27.7990333,-80.70905,0.508,1530,114,33.3333333,0.06037553
259,06-05-18 0:00,Stick Marsh,Dana Stephens,27.7990333,-80.70905,0.72136,1690,171,19.3333333,0.00908152
260,06-07-26 0:00,Stick Marsh,Dana Stephens,27.7990333,-80.70905,0.89408,1630,182.666667,33.6666667,0.80090745
261,06-10-26 0:00,Stick Marsh,Dana Stephens,27.7990333,-80.70905,0.64008,1773.33333,192,42,0.09104396
262,06-11-17 0:00,Stick Marsh,Dana Stephens,27.7990333,-80.70905,0.51816,2033.33333,162,37.3333333,0.08613753
122,06-02-06 0:00,Stone,Dana Stephens,30.9644667,-87.288033,1.0668,563.333333,36.3333333,16.6666667,0.06734517
123,06-04-04 0:00,Stone,Dana Stephens,30.9644667,-87.288033,0.82296,860,25,32.6666667,0.05521656
124,06-06-01 0:00,Stone,Dana Stephens,30.9644667,-87.288033,1.46304,573.333333,25,13.6666667,0.10609119
125,06-07-06 0:00,Stone,Dana Stephens,30.9644667,-87.288033,0.85344,1130,38.3333333,38.3333333,0.07458056
126,06-09-07 0:00,Stone,Dana Stephens,30.9644667,-87.288033,1.12776,776.666667,45.3333333,61,0.15360555
127,06-12-01 0:00,Stone,Dana Stephens,30.9644667,-87.288033,0.67056,1563.33333,54,163.333333,0.17822929
722,06-01-05 0:00,Suggs,Dana Stephens,29.6879722,-82.016917,0.3048,1363.33333,133.333333,1.66666667,0.06913457
723,06-04-04 0:00,Suggs,Dana Stephens,29.6879722,-82.016917,0.39624,1266.66667,79.6666667,3,0.03747238
724,06-05-02 0:00,Suggs,Dana Stephens,29.6879722,-82.016917,0.39624,1313.33333,69.3333333,4.66666667,0.03313241
725,06-07-23 0:00,Suggs,Dana Stephens,29.6879722,-82.016917,0.6096,1183.33333,59.6666667,10.6666667,0.02228844
726,06-09-23 0:00,Suggs,Dana Stephens,29.6879722,-82.016917,0.762,1156.66667,76,11.6666667,0.03182502
727,06-11-22 0:00,Suggs,Dana Stephens,29.6879722,-82.016917,0.67056,1073.33333,71.3333333,7,0.04091945
484,06-01-02 0:00,Summerset,Dana Stephens,30.5737778,-84.263306,0.33528,1950,66,160.666667,0.11213696
485,06-04-23 0:00,Summerset,Dana Stephens,30.5737778,-84.263306,2.2098,656.666667,34.3333333,5.33333333,0.03975293
486,06-05-19 0:00,Summerset,Dana Stephens,30.5737778,-84.263306,1.2192,683.333333,35,10.6666667,0.0226645
487,06-07-01 0:00,Summerset,Dana Stephens,30.5737778,-84.263306,0.79248,840,57.6666667,30.6666667,0.05774671
488,06-09-02 0:00,Summerset,Dana Stephens,30.5737778,-84.263306,0.762,1033.33333,70.6666667,43.6666667,0.06087614
489,06-11-10 0:00,Summerset,Dana Stephens,30.5737778,-84.263306,1.6764,653.333333,41,14,0.0822053
236,06-02-01 0:00,Sunset,Dana Stephens,28.1358333,-82.625278,1.00584,1040,30,27,0.27499007
237,06-05-01 0:00,Sunset,Dana Stephens,28.1358333,-82.625278,1.00584,1016.66667,25.3333333,20.6666667,0.15275635
238,06-07-04 0:00,Sunset,Dana Stephens,28.1358333,-82.625278,1.15824,660,18,13,0.11192089
239,06-09-29 0:00,Sunset,Dana Stephens,28.1358333,-82.625278,1.15824,830,19.3333333,11.6666667,0.06509392
240,06-11-01 0:00,Sunset,Dana Stephens,28.1358333,-82.625278,1.0668,1083.33333,94,13,0.07175423
490,06-01-19 0:00,Susan,Dana Stephens,30.4873167,-84.329261,0.8128,736.666667,80.6666667,12.6666667,3.56824204
491,06-04-17 0:00,Susan,Dana Stephens,30.4873167,-84.329261,1.2192,800,135.666667,5.33333333,0.56375419
492,06-06-24 0:00,Susan,Dana Stephens,30.4873167,-84.329261,0.3048,2686.66667,203.666667,174,0.14034759
493,06-07-27 0:00,Susan,Dana Stephens,30.4873167,-84.329261,0.6604,1166.66667,158.666667,31,0.28384017
494,06-09-25 0:00,Susan,Dana Stephens,30.4873167,-84.329261,0.6096,1506.66667,110.333333,82.3333333,6.64974855
580,06-01-29 0:00,Susannah,Dana Stephens,28.5623611,-81.323167,4.1148,660,12.3333333,6,0.14451465
581,06-04-21 0:00,Susannah,Dana Stephens,28.5623611,-81.323167,4.4196,406.666667,14.6666667,2.33333333,0.18639192
582,06-05-21 0:00,Susannah,Dana Stephens,28.5623611,-81.323167,4.8768,426.666667,14.6666667,5.66666667,0.01941629
583,06-07-25 0:00,Susannah,Dana Stephens,28.5623611,-81.323167,3.048,483.333333,17,6,0.08955201
584,06-09-16 0:00,Susannah,Dana Stephens,28.5623611,-81.323167,2.8956,500,17.6666667,7.33333333,0.04815703
585,06-11-14 0:00,Susannah,Dana Stephens,28.5623611,-81.323167,3.29184,590,19,8,0.06474405
153,06-04-15 0:00,Tallavana,Dana Stephens,30.5963889,-84.468333,0.432816,1348,147.8,70,0.04651433
154,06-06-17 0:00,Tallavana,Dana Stephens,30.5963889,-84.468333,0.4572,1566,164.6,105.2,0.08302096
155,06-07-15 0:00,Tallavana,Dana Stephens,30.5963889,-84.468333,0.542544,1622,163.2,71.2,0.04306737
156,06-09-23 0:00,Tallavana,Dana Stephens,30.5963889,-84.468333,0.292608,2040,310.4,160.2,0.0936485
157,06-12-16 0:00,Tallavana,Dana Stephens,30.5963889,-84.468333,0.530352,1425,105,106.5,0.06668862
800,06-03-10 0:00,Theresa,Dana Stephens,28.8986111,-81.194444,1.778,566.666667,11,3,0.07381414
801,06-06-04 0:00,Theresa,Dana Stephens,28.8986111,-81.194444,2.4384,633.333333,9,2.33333333,0.03397319
508,06-01-16 0:00,Tiger,Dana Stephens,29.1317778,-82.519056,1.2192,760,18.6666667,19.6666667,0.07482071
509,06-03-05 0:00,Tiger,Dana Stephens,29.1317778,-82.519056,1.28016,770,18.3333333,8,0.05771948
510,06-07-16 0:00,Tiger,Dana Stephens,29.1317778,-82.519056,1.53416,660,14.3333333,5.66666667,0.07809596
511,06-10-15 0:00,Tiger,Dana Stephens,29.1317778,-82.519056,1.02616,736.666667,19.6666667,9.33333333,0.04357832
512,06-11-12 0:00,Tiger,Dana Stephens,29.1317778,-82.519056,1.45288,646.666667,19.6666667,9.33333333,0.04931242
164,06-01-16 0:00,Timber,Dana Stephens,30.5448889,-83.109194,0.508,1800,116.666667,66.6666667,3.2103252
165,06-04-23 0:00,Timber,Dana Stephens,30.5448889,-83.109194,0.9144,2513.33333,135.666667,39,0.44636777
166,06-06-20 0:00,Timber,Dana Stephens,30.5448889,-83.109194,0.79248,1290,68.6666667,20.3333333,0.29094774
167,06-12-12 0:00,Timber,Dana Stephens,30.5448889,-83.109194,0.87376,2236.66667,90.6666667,32,2.10459138
598,06-04-15 0:00,Tohopekaliga East,Dana Stephens,28.2925,-81.285667,2.032,663.333333,18.3333333,4.33333333,0.044335
599,06-05-18 0:00,Tohopekaliga East,Dana Stephens,28.2925,-81.285667,1.9812,630,17,4.33333333,0.02514022
600,06-10-19 0:00,Tohopekaliga East,Dana Stephens,28.2925,-81.285667,2.7432,576.666667,13.3333333,3.33333333,0.04116542
601,06-11-17 0:00,Tohopekaliga East,Dana Stephens,28.2925,-81.285667,2.54,570,15.3333333,4,0.09719923
602,06-01-05 0:00,Tohopekaliga Middle,Dana Stephens,28.2207333,-81.394633,0.8636,850,32,18.6666667,0.08978594
603,06-03-19 0:00,Tohopekaliga Middle,Dana Stephens,28.2207333,-81.394633,0.7112,1226.66667,50.3333333,38.6666667,0.12886003
604,06-05-27 0:00,Tohopekaliga Middle,Dana Stephens,28.2207333,-81.394633,0.53848,1553.33333,69,46,0.74290021
605,06-01-05 0:00,Tohopekaliga North,Dana Stephens,28.2809333,-81.400767,0.80772,800,44.6666667,9,0.10088971
606,06-03-19 0:00,Tohopekaliga North,Dana Stephens,28.2809333,-81.400767,0.8636,903.333333,60.3333333,26,0.04319845
607,06-05-27 0:00,Tohopekaliga North,Dana Stephens,28.2809333,-81.400767,0.50292,1450,97.6666667,53.6666667,0.15162636
608,06-07-27 0:00,Tohopekaliga North,Dana Stephens,28.2809333,-81.400767,0.6096,1450,93,57.6666667,0.57546069
609,06-10-06 0:00,Tohopekaliga North,Dana Stephens,28.2809333,-81.400767,0.56896,1336.66667,72,47.6666667,0.34277715
610,06-11-03 0:00,Tohopekaliga North,Dana Stephens,28.2809333,-81.400767,0.64008,1206.66667,62,35.3333333,0.3053598
452,06-01-25 0:00,Trout,Dana Stephens,28.8662667,-81.6835,0.6096,3400,189,68.6666667,0.07456939
453,06-03-15 0:00,Trout,Dana Stephens,28.8662667,-81.6835,0.89408,3943.33333,301,44.6666667,0.22365023
454,06-05-24 0:00,Trout,Dana Stephens,28.8662667,-81.6835,0.4572,1630,322.666667,63.3333333,1.356104
455,06-07-14 0:00,Trout,Dana Stephens,28.8662667,-81.6835,0.3048,2813.33333,426.666667,217.666667,4.48451141
456,06-09-13 0:00,Trout,Dana Stephens,28.8662667,-81.6835,0.43688,1886.66667,217.333333,113.666667,3.10990859
457,06-11-15 0:00,Trout,Dana Stephens,28.8662667,-81.6835,0.3048,2040,136.666667,114.333333,2.00543563
611,06-01-15 0:00,Trout,Dana Stephens,28.2589,-81.168083,0.72136,1080,13.3333333,4,0.10191116
612,06-03-17 0:00,Trout,Dana Stephens,28.2589,-81.168083,0.59944,1233.33333,17.6666667,4.33333333,0.08956456
95,06-01-03 0:00,Tsala Apopka,Dana Stephens,28.8545833,-82.293217,2.21488,803.333333,10.6666667,4.33333333,0.08729986
96,06-04-04 0:00,Tsala Apopka,Dana Stephens,28.8545833,-82.293217,2.1844,930,19.6666667,6.33333333,0.09602177
97,06-05-04 0:00,Tsala Apopka,Dana Stephens,28.8545833,-82.293217,1.9304,950,17.3333333,5.33333333,0.01246826
98,06-07-06 0:00,Tsala Apopka,Dana Stephens,28.8545833,-82.293217,1.60528,1006.66667,20.3333333,11,0.03987485
99,06-09-09 0:00,Tsala Apopka,Dana Stephens,28.8545833,-82.293217,1.70688,1020,21.3333333,21,0.04903059
100,06-12-03 0:00,Tsala Apopka,Dana Stephens,28.8545833,-82.293217,,1033.33333,16,4.66666667,0.09207344
113,06-01-24 0:00,Twin,Dana Stephens,29.7678889,-81.997694,4.4704,333.333333,7.33333333,1.66666667,0.06095845
114,06-03-24 0:00,Twin,Dana Stephens,29.7678889,-81.997694,3.78968,346.666667,7.33333333,2,0.12714999
115,06-05-21 0:00,Twin,Dana Stephens,29.7678889,-81.997694,2.9972,403.333333,9.33333333,,0.02871123
458,06-01-04 0:00,Unity,Dana Stephens,28.87675,-81.87905,0.6096,1226.66667,49.3333333,7,0.19571576
459,06-04-15 0:00,Unity,Dana Stephens,28.87675,-81.87905,0.49784,1556.66667,38,80,0.16061068
460,06-07-25 0:00,Unity,Dana Stephens,28.87675,-81.87905,0.6096,853.333333,39,22.3333333,0.02910863
461,06-10-06 0:00,Unity,Dana Stephens,28.87675,-81.87905,0.6096,800,31.6666667,27,0.13970497
241,06-01-02 0:00,Valrico,Dana Stephens,27.9548611,-82.258444,2.1336,903.333333,40.3333333,5.66666667,0.0749117
242,06-03-06 0:00,Valrico,Dana Stephens,27.9548611,-82.258444,1.9812,826.666667,55.6666667,5.33333333,0.05664491
243,06-05-01 0:00,Valrico,Dana Stephens,27.9548611,-82.258444,1.4478,790,52.6666667,5,0.00242214
244,06-07-05 0:00,Valrico,Dana Stephens,27.9548611,-82.258444,,780,41.6666667,9.33333333,0.09981345
245,06-09-04 0:00,Valrico,Dana Stephens,27.9548611,-82.258444,,813.333333,41.3333333,,0.06915774
246,06-12-04 0:00,Valrico,Dana Stephens,27.9548611,-82.258444,,630,21.6666667,5,0.0546371
679,06-01-10 0:00,Wales,Dana Stephens,27.9012333,-81.5712,1.50368,590,30,24,0.61553339
680,06-05-10 0:00,Wales,Dana Stephens,27.9012333,-81.5712,1.9304,666.666667,25,5.33333333,0.03510459
681,06-07-10 0:00,Wales,Dana Stephens,27.9012333,-81.5712,2.286,510,16,7,0.09371963
682,06-10-09 0:00,Wales,Dana Stephens,27.9012333,-81.5712,1.2192,560,21,21,0.07634863
683,06-11-08 0:00,Wales,Dana Stephens,27.9012333,-81.5712,1.09728,680,25.3333333,26.3333333,0.10984593
56,06-05-26 0:00,Wauberg,Dana Stephens,29.5301111,-82.300483,0.39624,3180,238,229.666667,4.53069665
57,06-10-25 0:00,Wauberg,Dana Stephens,29.5301111,-82.300483,0.39624,2846.66667,141,161.333333,3.4225063
58,06-12-27 0:00,Wauberg,Dana Stephens,29.5301111,-82.300483,0.4572,3036.66667,169.333333,123.666667,3.12971642
586,06-01-07 0:00,Waumpi,Dana Stephens,28.6319722,-81.330417,0.73152,810,42.6666667,22,0.08381414
587,06-03-12 0:00,Waumpi,Dana Stephens,28.6319722,-81.330417,0.54864,1066.66667,88.3333333,25.6666667,0.04834051
588,06-05-14 0:00,Waumpi,Dana Stephens,28.6319722,-81.330417,0.50292,1073.33333,92,42.3333333,0.04629584
589,06-07-16 0:00,Waumpi,Dana Stephens,28.6319722,-81.330417,0.54864,1200,45.3333333,38.6666667,0.04870562
590,06-09-10 0:00,Waumpi,Dana Stephens,28.6319722,-81.330417,0.85344,820,41,19.3333333,0.13242987
591,06-11-15 0:00,Waumpi,Dana Stephens,28.6319722,-81.330417,0.38608,1440,97,69.6666667,0.08567912
684,06-01-23 0:00,Weohyakapka,Dana Stephens,27.81545,-81.4305,0.9144,630,19.6666667,10.3333333,0.10807673
685,06-03-27 0:00,Weohyakapka,Dana Stephens,27.81545,-81.4305,0.762,786.666667,31,13.3333333,0.12468812
462,06-03-29 0:00,Wildcat,Dana Stephens,29.15975,-81.6277,1.778,350,6.66666667,2.33333333,0.07663987
463,06-06-14 0:00,Wildcat,Dana Stephens,29.15975,-81.6277,1.6256,366.666667,8.66666667,12.6666667,0.0235245
464,06-07-20 0:00,Wildcat,Dana Stephens,29.15975,-81.6277,2.1336,340,8.66666667,7,0.02130624
465,06-11-28 0:00,Wildcat,Dana Stephens,29.15975,-81.6277,1.8288,323.333333,7.66666667,7.66666667,0.03084634
121,06-10-01 0:00,Willow,Dana Stephens,30.1426944,-81.571639,0.33528,2186.66667,40,108.333333,0.15490395
76,06-05-28 0:00,Windermere,Dana Stephens,26.0516667,-80.174167,3.7592,303.333333,5.66666667,1.33333333,0.03246225
802,06-01-01 0:00,Winnemissett,Dana Stephens,29.0238889,-81.249694,2.62128,460,12,15.6666667,0.09664763
803,06-04-13 0:00,Winnemissett,Dana Stephens,29.0238889,-81.249694,3.1496,426.666667,12,2.33333333,0.1573762
804,06-05-06 0:00,Winnemissett,Dana Stephens,29.0238889,-81.249694,3.3528,446.666667,9.66666667,2,0.04600084
805,06-07-09 0:00,Winnemissett,Dana Stephens,29.0238889,-81.249694,3.6068,433.333333,7.66666667,2,0.0346386
806,06-10-21 0:00,Winnemissett,Dana Stephens,29.0238889,-81.249694,2.97688,453.333333,8.33333333,3,0.04632199
728,06-02-18 0:00,Winnott,Dana Stephens,29.6470556,-82.048278,1.19888,763.333333,21.6666667,5,0.10697402
729,06-03-11 0:00,Winnott,Dana Stephens,29.6470556,-82.048278,1.14808,826.666667,22,11.3333333,1.76435328
730,06-05-16 0:00,Winnott,Dana Stephens,29.6470556,-82.048278,1.1684,803.333333,23,8,0.08262504
731,06-09-06 0:00,Winnott,Dana Stephens,29.6470556,-82.048278,1.15824,773.333333,23.3333333,12.3333333,0.06066577
732,06-11-13 0:00,Winnott,Dana Stephens,29.6470556,-82.048278,1.50368,680,11,5,0.10308087
146,06-01-03 0:00,Wynnfield,Dana Stephens,29.5361111,-81.253333,0.89408,956.666667,84.3333333,5,0.09266582
147,06-03-06 0:00,Wynnfield,Dana Stephens,29.5361111,-81.253333,,666.666667,44.6666667,5,0.06806348
148,06-04-06 0:00,Wynnfield,Dana Stephens,29.5361111,-81.253333,,980,56.6666667,10.6666667,0.06520889
149,06-05-31 0:00,Wynnfield,Dana Stephens,29.5361111,-81.253333,0.9144,886.666667,63,11,0.01385787
150,06-08-03 0:00,Wynnfield,Dana Stephens,29.5361111,-81.253333,0.4572,1043.33333,32,8.33333333,0.04338136
151,06-09-05 0:00,Wynnfield,Dana Stephens,29.5361111,-81.253333,,530,29.3333333,11,0.05551225
152,06-11-27 0:00,Wynnfield,Dana Stephens,29.5361111,-81.253333,1.0668,576.666667,21.6666667,2.66666667,0.06201775
158,06-01-17 0:00,Yvette,Dana Stephens,30.5314083,-84.466203,0.6096,673.333333,64.3333333,50.3333333,0.02976696
159,06-04-15 0:00,Yvette,Dana Stephens,30.5314083,-84.466203,0.94488,726.666667,37,27,0.02631972
160,06-06-16 0:00,Yvette,Dana Stephens,30.5314083,-84.466203,1.26492,510,30.6666667,13.3333333,0.04527768
161,06-07-18 0:00,Yvette,Dana Stephens,30.5314083,-84.466203,1.09728,580,40.6666667,21.3333333,0.06928416
162,06-09-15 0:00,Yvette,Dana Stephens,30.5314083,-84.466203,1.18872,633.333333,32.3333333,23,0.05263529
163,06-11-16 0:00,Yvette,Dana Stephens,30.5314083,-84.466203,1.18872,366.666667,27.6666667,15.3333333,0.04162252
